# მეერთისა	Z	N	N	Pantokrator
წინადაშჯილ-ი	A	A		vorbestraft
სადევისმყოლ-ი	A	A		abgerichtet, dressiert
ქმრისცოლ-ი	A	A		verheiratet
უღელთმბრძოლ-ი	A	A		sich gegen das Joch sträubend
ქუემწოლ-ი	A	A		gelähmt
საფრთხოლ-ი	A	A		Angst machend
თანამოთაულ-ი	A	A		teilnehmend
მწუბებულ-ი	A	A		besudelt, beschmiert
წინადაგებულ-ი	A	A		gedeckt, gereicht, geopfert
წინაგანგებულ-ი	A	A		vorher beschlossen / festgelegt
ახალმოგებულ-ი	A	A		neuerworben
შებორგებულ-ი	A	A		gefehlt, geirrt
პირველდაბადებულ-ი	A	A		erstgeboren
ზედადადებულ-ი	A	A		von oben daraufgelegt
წინაგანმზადებულ-ი	A	A		vorbereitet
უკუნგდებულ-ი	A	A		weggeworfen
ჴელთდებულ-ი	A	A		beschenkt, verpflichtet, beauftragt, gefangen
წინაჲსწარშეცოდებულ-ი	A	A		früher in Sünde gefallen
კეთილადშეზავებულ-ი	A	A		prächtig, gütig
თხლეშეზავებულ-ი	A	A		mit Bodensatz vom Wein vermischt; schlecht
სულშეზავებულ-ი	A	A		vom hl. Geist ergriffen
თანაგანზავებულ-ი	A	A		vermischt
ჰაერგანზავებულ-ი	A	A		klimatisch gemäßigt
შესოლვებულ-ი	A	A		naß gemacht; naß gemacht
შეჭმუნვებულ-ი	A	A		belästigt, betrübt
ფშჳნვებულ-ი	A	A		aufgeatmet
განუცხოვებულ-ი	A	A		entfremdet, abgefallen
მოგარვებულ-ი	A	A		rings umgeben, umzäunt
შთაგორვებულ-ი	A	A		hinabgerollt
შთამოგორვებულ-ი	A	A		herabgerollt
წარმოგორვებულ-ი	A	A		herausgerollt, herabgerollt
განცრუვებულ-ი	A	A		verurteilt
მართლწარმართებულ-ი	A	A		richtig gehend
თანაშეერთებულ-ი	A	A		passend, dazugehörig
მიმოცვალებულ-ი	A	A		veränderlich, beweglich
ფერცვალებულ-ი	A	A		verklärt
მიმოგანწვალებულ-ი	A	A		geteilt, getrennt
მოწრფელებულ-ი	A	A		begradigt
შეწულილებულ-ი	A	A		verkleinert, dünn geworden, betrübt
განგესლებულ-ი	A	A		vergiftet
მომრგულებულ-ი	A	A		rund, gerundet
მართლაღსრულებულ-ი	A	A		richtig vollendet
შეოფლებულ-ი	A	A		in Schweiß gebadet
მასპინძლებულ-ი	A	A		bewirtet
უზმებულ-ი	A	A		hungrig
ყვანებულ-ი	A	A		weggeschafft
თანამიყვანებულ-ი	A	A		hingebracht
სიზმრისზმანებულ-ი	A	A		träumend
წინაწარძღუანებულ-ი	A	A		vorausgeschickt
პირველმოჴსენებულ-ი	A	A		früher erwähnt
არმოჴსენებულ-ი	A	A		nicht erwähnbar, nicht zu gedenken
ცნობავნებულ-ი	A	A		verrückt
წინავნებულ-ი	A	A		früher erkrankt
ახალმოპოვნებულ-ი	A	A		neu eingeführt
წამოცჳვნებულ-ი	A	A		herausgefallen
სასყიდლითდადგინებულ-ი	A	A		eingestellt, gedungen
წინაგანჩინებულ-ი	A	A		im voraus festgelegt
წინაგამოჩინებულ-ი	A	A		im voraus erschienen
ზედადაძინებულ-ი	A	A		hinzugefügt, vermehrt
პირველდაძინებულ-ი	A	A		früh verstorben
წინამოგონებულ-ი	A	A		vorbedacht
წინაქონებულ-ი	A	A		früher besitzend
შვილმოწონებულ-ი	A	A		eine angemessene Zahl Kinder habend
შემონაზუნებულ-ი	A	A		zum Mönch geworden
დაფურძნებულ-ი	A	A		gegründet, begründet, befestigt; gegründet, begründet, befestigt
შჱნებულ-ი	A	A		erbaut, gebaut
შერცხჳნებულ-ი	A	A		beschämt
მრჩობლგანპებულ-ი	A	A		zweigespalten
თანაზიარებულ-ი	A	A		teilnehmend, verbündet
შემტკნარებულ-ი	A	A		geronnen
კეთილდაწყნარებულ-ი	A	A		still, friedlich
ღმრთივდამყარებულ-ი	A	A		von Gott bestätigt
მოცალიერებულ-ი	A	A		geleert
მიმგზავრებულ-ი	A	A		hingegangen, erreicht
შესაზღვრებულ-ი	A	A		umgrenzt, eingegrenzt
ღმრთივშეკრებულ-ი	A	A		von Gott gesammelt
განბოკრებულ-ი	A	A		aussätzig, leprakrank; aussätzig, leprakrank
ზეაღმოკრებულ-ი	A	A		herausgenommen, heraufgenommen
თანაცხორებულ-ი	A	A		zusammenlebend
მართლცხორებულ-ი	A	A		ordentlich / anständig lebend
მყოვარცხორებულ-ი	A	A		lang lebend, langlebig
მობადურებულ-ი	A	A		gefangen, auf seine Seite gezogen
კეთილწესებულ-ი	A	A		geordnet, ordentlich
გამოტორონტოსებულ-ი	A	A		herausgeschnitzt, herausgemeißelt; herausgeschnitzt, herausgemeißelt
აღბოლქუებულ-ი	A	A		brennend, angezündet
თანაშეტყუებულ-ი	A	A		angepaßt
განმტყუებულ-ი	A	A		falsch
სულშუებულ-ი	A	A		fröhlich, ausgeruht
ზეაღებულ-ი	A	A		geöffnet
მუცლადღებულ-ი	A	A		geschwängert, schwanger, trächtig
ნახევარმიღებულ-ი	A	A		halbtot
ახალნათელღებულ-ი	A	A		frisch getauft
წინადაწყებულ-ი	A	A		früherer
მოუწყებულ-ი	A	A		benachrichtigt
იდუმალტყორცებულ-ი	A	A		heimlich / verdeckt abgeschossen
შემოწებულ-ი	A	A		zusammengeklebt, eng verbunden
ღმრთივცხებულ-ი	A	A		von Gott gesegnet / gesalbt
ზეთცხებულ-ი	A	A		ölgesalbt, ölbestrichen
გარდარგულ-ი	A	A		übertragen, verbreitet
კეთილმოქადულ-ი	A	A		berühmt; Gutes versprechend
მიმოდაზიდულ-ი	A	A		hin- und hergeneigt
მართლჩაზიდულ-ი	A	A		nach unten gelassen, hinabgelassen, nach unten gebogen
ვეცხლითსყიდულ-ი	A	A		mit Silber gekauft
წყმენდულ-ი	A	A		verloren, untergegangen; verloren, untergegangen
თანამოფარდულ-ი	A	A		gemeinsam Handel treibend
წყუდეულ-ი	A	A		gefangen, eingesperrt
წდეულ-ი	A	A		eingegossen, hingereicht
ჰასაკეულ-ი	A	A		alt, groß
თანასახლეულ-ი	A	A		Familienmitglied, gemeinsam wohnend
ძმარსუმეულ-ი	A	A		der Essig getrunken hat
ჴუმეულ-ი	A	A		verwendet, benutzt; betrachtet, angesehen
მეჭუნეულ-ი	A	A		argwöhnisch
მიმოქნეულ-ი	A	A		umherlaufend, sich drehend
ზეშთაგარდარეულ-ი	A	A		übertrieben
ცნობაშერეულ-ი	A	A		verrückt
ნავღელრეულ-ი	A	A		gallevermischt
ყუავილგანრეულ-ი	A	A		geblümt
ცუარგანრეულ-ი	A	A		tauvermischt, taufeucht
თეთრგანრეულ-ი	A	A		mit Weiß vermischt, weißmeliert
მწჳრეაღრეულ-ი	A	A		schlammig
ერგასეულ-ი	A	A		fünfzig
ერგასისეულ-ი	A	A		fünfzig
შემრღუეულ-ი	A	A		durcheinandergebracht, erregt
მიმთხუეულ-ი	A	A		begegnet, gefallen, gestürzt
გარემოხუეულ-ი	A	A		geschlossen, bedeckt
ნისლშემოხუეულ-ი	A	A		nebelverhüllt
რიცხუეულ-ი	A	A		gezählt
შეწყეულ-ი	A	A		verflucht, verdammt
რჩეულ-რჩეულ-ი	A	A		bester
წარრჩეულ-ი	A	A		ausgewählt
წინააღრჩეულ-ი	A	A		erlesen, ausgewählt
სამოცეულ-ი	A	A		Sechzigstel, sechzigfach
გუერდქცეულ-ი	A	A		abschüssig
გარემიქცეულ-ი	A	A		umgewandt
უკუანქცეულ-ი	A	A		zurückgekehrt
გარემოქცეულ-ი	A	A		umgekehrt, zurückgekehrt
მიმოქცეულ-ი	A	A		gewunden, geschlängelt
ზედაგარდათხეულ-ი	A	A		überlaufend
მოწუვულ-ი	A	A		verbrannt
დათხზულ-ი	A	A		geflochten
მრავალშეთხზულ-ი	A	A		verworren, kompliziert
ოქროშეთხზულ-ი	A	A		goldvermischt
სამთხზულ-ი	A	A		dreifach geflochten
მოთხზულ-ი	A	A		geflochten
განვთულ-ი	A	A		geteilt
ზედადართულ-ი	A	A		hinzugefügt
თანადართულ-ი	A	A		hinzugefügt, einverstanden
ნათელგარდართულ-ი	A	A		lichtdurchdrungen, lichtbeschienen
მრავალსართულ-ი	A	A		vielstöckig
ოთხსართულ-ი	A	A		vierstöckig
შეკუართულ-ი	A	A		verknüpft
თანაშერთულ-ი	A	A		vereint, verbunden
ზედმორთულ-ი	A	A		hinzugefügt
პებით სთულ-ი	A	A		einzeln / stückweise gewebt
დამშჭუალულ-ი	A	A		angenagelt
შემშჭუალულ-ი	A	A		verbunden, verknüpft, durchdrungen
აღშალულ-ი	A	A		durcheinandergebracht
განკძალულ-ი	A	A		vorsichtig, behutsam, fleißig; vorsichtig, behutsam, fleißig
მოსაბლულ-ი	A	A		angeschnallt, angebunden
მცირედსწავლულ-ი	A	A		ungebildet
ღმრთივსწავლულ-ი	A	A		von Gott gelehrt
ღმრთითსწავლულ-ი	A	A		von Gott gelehrt
მრავალსწავლულ-ი	A	A		sehr gebildet
წინაგანსწავლულ-ი	A	A		belehrt
ზეხილულ-ი	A	A		geöffnet (Augen)
ძჳრხილულ-ი	A	A		Böses / Schlimmes ertragend
თანააღხილულ-ი	A	A		abgezählt
ასონაკლულ-ი	A	N	A	Krüppel, Invalide (dem ein Körperglied fehlt)
შესლულ-ი	A	A		hineingegangen
მოპიტლულ-ი	A	A		verputzt, verschmiert
განფიწლულ-ი	A	A		geworfelt, verheert, vernichtet
რქამეწამულ-ი	A	A		rotsprossig (Rebe)
მიმოგანბმულ-ი	A	A		verbreitet
ჯაჭუმობმულ-ი	A	A		in Ketten gelegt
დათლემულ-ი	A	A		eingeschlummert
ახლის-პირით გუემულ-ი	A	A		mondsüchtig
ღელვაგუემულ-ი	A	A		von den Wellen geschlagen
ზედადაცემულ-ი	A	A		niedergestürzt
გუელცემულ-ი	A	A		von einer Schlange gebissen
სენცემულ-ი	A	A		krank
ნუგეშინისცემულ-ი	A	A		getröstet
უნუგეშინისცემულ-ი	A	A		trostlos, verzweifelt
საშუვალდასუმულ-ი	A	A		in die Mitte gesetzt
ცოლსუმულ-ი	A	A		beweibt
თანაშეთქუმულ-ი	A	A		mitverschworen
გამოთქუმულ-ი	A	A		ausgesprochen; erzählt
ზემოთქუმულ-ი	A	A		oben erwähnt
ზემოწარმოთქუმულ-ი	A	A		oben erwähnt
წინაჲსწართქუმულ-ი	A	A		vorausgesagt, vorhergesagt
ჯუარცუმულ-ი	A	A		gekreuzigt
ჯუარსცუმულ-ი	A	A		gekreuzigt
მრავალგანთქმულ-ი	A	A		berühmt
ზედადასხმულ-ი	A	A		niedergesetzt
ნახევარსხმულ-ი	A	A		halbvoll
წარძღუანულ-ი	A	A		weggeschickt
დატკებნულ-ი	A	A		gestampft; gestampft
წარევნულ-ი	A	A		durcheinander, wirr, verrückt; durcheinander, wirr, verrückt
შერევნულ-ი	A	A		vermischt, durcheinandergebracht; vermischt, durcheinandergebracht
წუევნულ-ი	A	A		gerufen, eingeladen
შეზმნულ-ი	A	A		gelehrt, gebildet
ურჩებაქმნულ-ი	A	A		ungehorsam, unbotmäßig
მთაქმნულ-ი	A	A		vergrößert; zum Berg geworden
მოწესექმნულ-ი	A	A		Mönch / Nonne geworden
პირველშექმნულ-ი	A	A		zuallererst geschaffen
მოღუაწექმნულ-ი	A	A		fürsorgend, betreuend, arbeitend
ღმრთივქმნულ-ი	A	A		von Gott geschaffen
ნაკუერცხალქმნულ-ი	A	A		zu Glut geworden
მახლობელქმნულ-ი	A	A		angenähert, nahestehend
საცინელქმნულ-ი	A	A		ausgelacht, verspottet
შვილქმნულ-ი	A	A		adoptiert
ობოლქმნულ-ი	A	A		verwaist
ფრთოვანქმნულ-ი	A	A		begeistert
უჴმოქმნულ-ი	A	A		stumm geworden
ურწმუნოქმნულ-ი	A	A		ungläubig, ungehorsam
უცხოქმნულ-ი	A	A		entfernt
ნაცარქმნულ-ი	A	A		zu Asche geworden
მტერქმნულ-ი	A	A		feindlich geworden
ველურქმნულ-ი	A	A		verwildert
უგანმაგრებულესქმნულ-ი	A	A		stärker befestigt
დაძჳნულ-ი	A	A		aufgehäuft, angehäuft
არააღსუარულ-ი	A	A		unverunreinigt
ვეცხლისმოყუარულ-ი	A	A		Geldliebhaber, habgierig
უყუარულ-ი	A	A		hassend, hochmütig
ვეცხლისუყუარულ-ი	A	A		geldverachtend
ზედამოხარულ-ი	A	A		hocherfreut
თანამოხარულ-ი	A	A		gemeinsam erfreut
ზედმოხარულ-ი	A	A		auslachend, verspottend
უხარულ-ი	A	A		trauernd, betrübt
შთაბერულ-ი	A	A		eingeblasen, eingehaucht
შებერულ-ი	A	A		geblasen, aufgeblasen, geschmolzen
მტერულ-ი	A	A		feindlich
თანაშეკრულ-ი	A	A		verknüpft, verbunden, vereint
შთასრულ-ი	A	A		hinabgegangen
წასრულ-ი	A	A		weggegangen, vorig; weggegangen, vorig
ზესთსრულ-ი	A	A		dank himmlischer Gnade vollkommen
ფერმისრულ-ი	A	A		bleich / fahl geworden
შთამოსრულ-ი	A	A		herabgekommen, angekommen, eingetroffen
თანამოსრულ-ი	A	A		gemeinsam gekommen
ჩამოსრულ-ი	A	A		herabgekommen, angekommen, eingetroffen; herabgekommen, angekommen, eingetroffen
ახლადმოსრულ-ი	A	A		neugekommen
შემოსრულ-ი	A	A		hereingekommen
ზედაშემოსრულ-ი	A	A		gesprenkelt
ახალმოსრულ-ი	A	A		neuangekommen
წარმოსრულ-ი	A	A		hergekommen
წიაღმოსრულ-ი	A	A		herübergekommen, überquert
ნახევარსრულ-ი	A	A		halbvollendet
თანაწარსრულ-ი	A	A		vorübergegangen, fehlgegangen
წიაღსრულ-ი	A	A		hinübergegangen, überquert
წარმოტრულ-ი	A	A		mitgekommen
წარმოძრულ-ი	A	A		hergekommen, begonnen
უძრულ-ი	A	A		kraftlos, krank, schwach; kraftlos, krank, schwach
ღმრთივაღძრულ-ი	A	A		von Gott eingegeben
თესულ-ი	A	A		gesät
დათესულ-ი	A	A		gesät
შთათესულ-ი	A	A		hineingesät
მითესულ-ი	A	A		verstreut
მიმოგანთესულ-ი	A	A		verstreut
გარდალესულ-ი	A	A		poliert
შთალესულ-ი	A	A		hineingesteckt
დაკემსულ-ი	A	A		genäht, geflickt
თანაშექუსულ-ი	A	A		vereint, verbunden
ჴსულ-ი	A	A		geschlossen
მოჴსულ-ი	A	A		geschlossen
მოკაფულ-ი	A	A		abgenutzt, geschwächt
შეღუერფულ-ი	A	A		angehäuft, hingeworfen
შერტყულ-ი	A	A		gegürtet
ჴრშულ-ი	A	A		geschlossen; geschlossen
დაჴრშულ-ი	A	A		geschlossen; geschlossen
თჳთრჩულ-ი	A	A		eigenwillig, eigensinnig
ჩრჩულ-ი	A	A		sehr klein, weich, neugeboren; sehr klein, weich, neugeboren
ღმრთივდაცულ-ი	A	A		von Gott geschützt
დალეწულ-ი	A	A		zerschlagen, zerstört, zersplittert
შეძერწულ-ი	A	A		angeklebt, verschmiert, verbunden
ოქროშეძერწულ-ი	A	A		goldbeschlagen
მოძერწულ-ი	A	A		geschmückt, beschlagen, besetzt
ვეცხლმოძერწულ-ი	A	A		silberverziert, versilbert
შეზრახულ-ი	A	A		verhandelt, übereingekommen
მოზრახულ-ი	A	A		erdacht, erfunden
რისხულ-ი	A	A		zornig, wütend
აღრაცხულ-ი	A	A		gezählt
თანამოსაჯულ-ი	A	A		Kläger, klagend
საღუაწლ-ი	A	A		notwendig, zu betreuend; notwendig, zu betreuend
ნეცჳლ-ი	A	A		zerkrümelt, zermalmt
აღძრცჳლ-ი	A	A		bestohlen, geplündert
უბრძჳლ-ი	A	A		unversehrt, unverwundet
თითსხჳლ-ი	A	A		dickfingerig
ჴმამსხჳლ-ი	A	A		tiefstimmig
რაბამ-ი	A	A		wieviel; was für ein
მდგამ-ი	A	A		kräftig, muskulös
მონათმოდგამ-ი	A	A		einverstanden
სუარიმ-ი	A	A		untauglich, unbrauchbar
სამძიმ-ი	A	A		schwierig, schwer, belästigend
წინადაუდგომ-ი	A	A		unerträglich, unausstehlich
აღუდგომ-ი	A	A		gefallen, gestürzt
ზეაღუდგომ-ი	A	A		hinfällig
ინაჴით-მჯდომ-ი	A	A		am Tisch sitzend
ზედამჯდომ-ი	A	A		oben sitzend
ჰაგზომ-ი	A	A		soviel
ესეზომ-ი	A	A		soviel
მიმომცთომ-ი	A	A		geirrt, getäuscht; umherirrend
მწყრომ-ი	A	A		wütend, zornig
გამწყრომ-ი	A	A		zornig, wütend
უჭმ-ი	A	A		fastend, nicht essend
წუთისშინაგან-ი	A	A		kurzzeitig
ყოვლისაგან-ი	A	A		jeder, ein jeder
რომლისაგან-ი	A	A		wer von ihnen, einer von ihnen
რჩულისაგან-ი	A	AN	A	Gesetzeskundiger, gesetzlich festgelegt; Gesetzeskundiger, gesetzlich festgelegt
მამისაგან-ი	A	A		väterlicherseits
ოქროჲსაგან-ი	A	A		golden
მაგათგან-ი	A	A		einer von ihnen / denen da
წლითგან-ი	A	A		von einem Jahr an
სამისაწლითგან-ი	A	A		von drei Jahren an
სამითწლითგან-ი	A	A		von drei Jahren an
ეგჳპტითგან-ი	A	A		eines von den ägyptischen
ზენაჲთგან-ი	A	A		himmlisch
თთჳთგან-ი	A	A		über einen Monat alt
შენგან-ი	A	A		deinig
მისგან-ი	A	A		einer von ihnen / denen
ამისგან-ი	A	A		sein, ihr, dessen, deren
თავქედეან-ი	A	A		wahnsinnig
ოქრევეან-ი	A	A		golddurchwirkt, vergoldet
ოქროვეან-ი	A	A		golddurchwirkt, goldbeschlagen, reich
ჭიეან-ი	A	A		wurmig
მარილეან-ი	A	A		salzig
გესლეან-ი	A	A		giftig
მატლეან-ი	A	A		wurmig
სხეულეან-ი	A	A		fleischlich
ადამეან-ი	A	AN	A	Nachkomme Adams, Mensch, menschlich
მრავალჴმეან-ი	A	A		vielstimmig
ოქროჴმეან-ი	A	A		wohlklingend
კაეშნეან-ი	A	A		bekümmert, betrübt
ქარეან-ი	A	A		stürmisch, windig
საცთურეან-ი	A	A		falsch
მრავალსაცთურეან-ი	A	A		sehr verführerisch
ნიღურეან-ი	A	A		schmutzig
ოქრეან-ი	A	A		golddurchwirkt, vergoldet
ტყეან-ი	A	A		bewaldet
მსივან-ი	A	A		angeschwollen
მხივან-ი	A	A		eitrig
ფესანგოვან-ი	A	A		farbig, bunt
მარცულედოვან-ი	A	A		-silbig
სამშჭულედოვან-ი	A	A		Nagel-, mit Nägeln versehen
ზღვევოვან-ი	A	A		schädigend
მარჩბივოვან-ი	A	A		zwillingsgebärend
მრავალტჳრთოვან-ი	A	A		überaus schwer
ჭაბუკოვან-ი	A	A		jung
ჭრელოვან-ი	A	A		farbig, bunt
სიტყუაჴელოვან-ი	A	A		bildhaft redend
ჰავჴელოვან-ი	A	A		böse
მრავალჴელოვან-ი	A	A		sehr geschmückt, sehr geschickt
ნათლოვან-ი	A	A		hell
კეთილყუავილოვან-ი	A	A		aufgeblüht, erblüht, blühend
დიდმწუანვილოვან-ი	A	A		ergrünt
გულარძნილოვან-ი	A	A		krumm, uneben
სხეულოვან-ი	A	A		fleischlich
ძაღლოვან-ი	A	A		hundebesitzend
ღჳრღლოვან-ი	A	A		holprig, steinig, unwegsam
კეთილჩრდილფურცლოვან-ი	A	A		viel Schatten spendend, von vielen Blättern überdacht
ტჳნოვან-ი	A	A		fett
მზუაროვან-ი	A	A		sonnig
ღირღუაროვან-ი	A	A		holprig, steinig, unwegsam; holprig, steinig, unwegsam
სოროვან-ი	A	A		löchrig
სამხატოვან-ი	A	A		dreifaltig, dreigestaltig
ოთხსუეტოვან-ი	A	A		viersäulig
ძარღოვან-ი	A	A		sehnig, geädert
მჴრცოვან-ი	A	A		grauhaarig, alt; grauhaarig, alt
ანგელოზთსახოვან-ი	A	A		engelhaft
მრგულისსახოვან-ი	A	A		rund, kreisförmig
დიდრვან-ი	A	A		sehr groß; sehr groß
დიდრუვან-ი	A	A		sehr groß; sehr groß
მშუვან-ი	A	A		mit Zähnen versehen
მყვან-ი	A	A		führend, hinbringend, hinführend
მრავალშფოთიან-ი	A	A		sehr erregt
მედრეკიან-ი	A	A		biegsam
ზმურდლიან-ი	A	A		aussätzig
პირჭროფლიან-ი	A	A		sommersprossig
ნავღლიან-ი	A	A		verrückt
მარილოვნიან-ი	A	A		salzig
ოქრიან-ი	A	A		golddurchwirkt, vergoldet; golddurchwirkt, vergoldet
ვაჰმან-ი	A	A		jemand
სარწყაოან-ი	A	A		zu bewässernd
კლდოან-ი	A	A		felsig, steinig; felsig, steinig
ნათესავოან-ი	A	A		verwandtschaftlich
მორევოან-ი	A	A		strudelförmig
მოქცევოან-ი	A	A		sich drehend
თუალოან-ი	A	A		großäugig
უსასყიდლოან-ი	A	A		kostenlos, ergebnislos
ჴურელოან-ი	A	A		durchlöchert
სახელოან-ი	A	A		berühmt, namhaft; berühmt, namhaft
ყუავილოან-ი	A	A		Blumen-, erblüht, geblümt
მარილოან-ი	A	A		salzig; salzig
სხეულოან-ი	A	A		fleischlich; fleischlich
გემოან-ი	A	A		schmackhaft; schmackhaft
ჴმოან-ი	A	A		laut; laut
ზაროან-ი	A	A		furchteinflößend
წყაროან-ი	A	A		Quell-, quellengleich
კეთროან-ი	A	A		aussätzig; aussätzig
პორფიროან-ი	A	A		rot
მიწოან-ი	A	A		erden, irden; erden, irden
ამბოხოან-ი	A	A		unruhig, stürmisch
ჭანგოსან-ი	A	A		mit Krallen versehen
სპეტაკოსან-ი	A	A		weißgekleidet
შვილოსან-ი	A	A		kinderhabend
ჩაფხუტოსან-ი	A	A		behelmt
ხარჭოსან-ი	A	A		eine Nebenfrau habend
მრისხან-ი	A	A		zornig, wütend, böse
ჰაგდენ-ი	A	A		soviel
კუერცხისაოდენ-ი	A	A		eigroß
ეგეოდენ-ი	A	A		soviel
ესეოდენ-ი	A	A		soviel
მერავოდენ-ი	A	A		wievielter
მარცუალოდენ-ი	A	A		beerengroß, körnchengroß
იოტოდენ-ი	A	A		sehr klein; sehr klein
ესთენ-ი	A	A		soviel; soviel
რაჲსთენ-ი	A	A		wieviele
ამენ-ი	A	A		wahrhaftig, wahr
შენასმენ-ი	A	A		angezeigt
ქველნაბრდღუენ-ი	A	A		tapfer
ბძენ-ი	A	A		weise, klug; weise, klug
მცხოვნ-ი	A	A		lebend, lebendig
კნინ-კნინ-ი	A	A		ein wenig
პჳთონ-ი	A	A		hellseherisch
უშჱნ-ი	A	A		unbewohnt, unbesiedelt
ნახევარმგბარ-ი	A	A		halbgekocht, halbgar
ზოგსმგბარ-ი	A	A		halbgekocht
მგინებარ-ი	A	A		schimpfend, beschimpfend
მგიობარ-ი	A	A		schimpfend
მტრიობარ-ი	A	A		zügellos, hemmungslos, herumlungernd, sich herumtreibend
მწუნობარ-ი	A	A		bemängelnd
მჴჳობარ-ი	A	A		schreiend, klagend, weinend
ნიჭმდიდარ-ი	A	A		freigebig
ძლითმომკუდარ-ი	A	A		getötet, erschlagen, umgebracht
ზოგიმომკუდარ-ი	A	A		halbtot
მგებვარ-ი	A	A		empfangend
წინამგებვარ-ი	A	A		empfangend
მხედვარ-ი	A	A		sehend
მიმხედვარ-ი	A	A		ansehend, betrachtend; hoffend, auf andere vertrauend
დამზიდვარ-ი	A	A		hinabziehend
მომშევარ-ი	A	A		hungrig
შემშთვარ-ი	A	A		halbtot
მდელოჲსმძოვარ-ი	A	A		grasfressend
სახელმტყუვარ-ი	A	A		falsch, lügnerisch
მარადისმტყუვარ-ი	A	A		ständig lügend
ჩემვითარ-ი	A	A		meinesgleichen
მჴმობიარ-ი	A	A		rufend, lockend, sprechend; rufend, lockend, sprechend
ცხორებისზიარ-ი	A	A		zusammenlebend
მცემარ-ი	A	A		schlagend, beißend
კმარ-ი	A	A		genügend, genug
ერთიცოლისქმარ-ი	A	A		Mann, der nur eine einzige Frau hat
არასაჴმარ-ი	A	A		untauglich, unbrauchbar
მეუბნარ-ი	A	A		sprechend, redend
მკდნარ-ი	A	A		eingedickt, gestockt, gefroren
მღუნარ-ი	A	A		krumm, gebeugt
მჭნარ-ი	A	A		welk, verwelkt
შემჭნარ-ი	A	A		verwelkt, verdorrt
მწოარ-ი	A	A		saugend; saugend
მსხლეტარ-ი	A	A		herabstürzend, springend
კეთილისმოძღუარ-ი	A	A		Gutes lehrend
მრგულიადმწუარ-ი	A	A		ganz zu verbrennend / opfernd
ცეცხლითმომწუარ-ი	A	A		vom Feuer verbrannt
უმწუარ-ი	A	A		ungebrannt
მჭუარ-ი	A	A		unzufrieden
უმცხუარ-ი	A	A		ungebrannt
ცუდადმყეფარ-ი	A	A		unsinnig bellend
წინაჲსწარ-ი	A	A		früherer, im voraus
მექუხარ-ი	A	A		donnern lassend
საქმეთაებრ-ი	A	A		der Sache entsprechend
ჰურიაებრ-ი	A	A		jüdisch
ჰრომაებრ-ი	A	A		lateinisch; lateinisch
ჩუეულებისაებრ-ი	A	A		gewöhnlich
მსგავსებისაებრ-ი	A	A		ähnlich
ღირსებისაებრ-ი	A	A		angemessen, geeignet, entsprechend, passend
ნათესავობისაებრ-ი	A	A		artverwandt
ძალისაებრ-ი	A	A		der Möglichkeit entsprechend, erträglich
ჯერისაებრ-ი	A	A		entsprechend, angemessen, ordentlich
წესისაებრ-ი	A	A		ordentlich, anständig
შემოქმედებრ-ი	A	A		schöpferähnlich, schöpfergleich
მაშინდებრ-ი	A	A		damalig
ბარბაროზებრ-ი	A	A		nichtgriechisch
მშობლებრ-ი	A	A		heimatlich
ჰრომაელებრ-ი	A	A		lateinisch
ებრაელებრ-ი	A	A		jüdisch
თჳთმპყრობელებრ-ი	A	A		königlich
მეგჳპტელებრ-ი	A	A		ägyptisch
ადგილებრ-ი	A	A		örtlich
შვილებრ-ი	A	A		kindlich, kindesgleich
მოხუცებულებრ-ი	A	A		greisenhaft, weise
მოციქულებრ-ი	A	A		Apostel-, apostelgleich
ბერძულებრ-ი	A	A		griechenähnlich
წულებრ-ი	A	A		männlich, kindlich
ცეცხლებრ-ი	A	A		feuerähnlich
ჩემებრ-ი	A	A		meinesgleichen
ქერობინებრ-ი	A	A		den Cherubim angemessen
იონებრ-ი	A	A		griechisch
მთოვარებრ-ი	A	A		mondgleich
ბუგრებრ-ი	A	A		verdorben, verkommen; unrein
ბერებრ-ი	A	A		greis
დედაბერებრ-ი	A	A		altfrauenhaft
სულიერებრ-ი	A	A		seelisch
სოფლიერებრ-ი	A	A		weltlich
წესიერებრ-ი	A	A		ordentlich, anständig
მთავრებრ-ი	A	A		fürstlich
რიტორებრ-ი	A	A		rhetorisch
ზღაპრებრ-ი	A	A		märchenhaft
ყარყატებრ-ი	A	A		reiher-, storchenähnlich
მამაკაცებრ-ი	A	A		männlich, mannhaft
მჴეცებრ-ი	A	A		wild
საყუედრ-ი	A	A		Vorwurfs-, vorwurfsvoll
მრავალსალმობიერ-ი	B	A		sehr belästigend, sehr schmerzlich
კეთილლმობიერ-ი	B	A		mitfühlend
ულმობიერ-ი	B	A		gesund, unbekümmert, unbesorgt
მშობიერ-ი	B	A		gebärend
უშუმინვიერ-ი	B	A		seelenlos
ჭმუნვიერ-ი	B	A		traurig, betrübt
მღუნვიერ-ი	B	A		gurrend
წყლითმანკიერ-ი	B	A		wassersüchtig
თუალიერ-ი	B	A		sehend
ღმრთივსულიერ-ი	B	A		von Gott eingegeben, göttlich
რჩულიერ-ი	B	A		gesetzlich; gesetzmäßig, rechtmäßig; gesetzlich
ენაძლიერ-ი	B	A		schwerverständlich
წარმართთამიერ-ი	B	A		heidnisch
მკურნალთამიერ-ი	B	AN	A	Arzt, ärztlich
